"cnty_fips","display_name","Value","theme_range"
35051,"""Sierra, (NM)""",2,"0.9 - 91.9 (634)"
35053,"""Socorro, (NM)""",10.4,"0.9 - 91.9 (634)"
35061,"""Valencia, (NM)""",3.7,"0.9 - 91.9 (634)"
41023,"""Grant, (OR)""",1.3,"0.9 - 91.9 (634)"
41025,"""Harney, (OR)""",1.3,"0.9 - 91.9 (634)"
41045,"""Malheur, (OR)""",0.8,"0.4 - 0.8 (531)"
49001,"""Beaver, (UT)""",0.9,"0.9 - 91.9 (634)"
49003,"""Box Elder, (UT)""",0.9,"0.9 - 91.9 (634)"
49005,"""Cache, (UT)""",0.3,"0.2 - 0.3 (767)"
49007,"""Carbon, (UT)""",0.3,"0.2 - 0.3 (767)"
49009,"""Daggett, (UT)""",0.3,"0.2 - 0.3 (767)"
49011,"""Davis, (UT)""",0.3,"0.2 - 0.3 (767)"
49013,"""Duchesne, (UT)""",3.5,"0.9 - 91.9 (634)"
49015,"""Emery, (UT)""",0.7,"0.4 - 0.8 (531)"
49017,"""Garfield, (UT)""",4.5,"0.9 - 91.9 (634)"
49019,"""Grand, (UT)""",3.5,"0.9 - 91.9 (634)"
49021,"""Iron, (UT)""",1.9,"0.9 - 91.9 (634)"
49023,"""Juab, (UT)""",1,"0.9 - 91.9 (634)"
49025,"""Kane, (UT)""",1.5,"0.9 - 91.9 (634)"
49027,"""Millard, (UT)""",1.1,"0.9 - 91.9 (634)"
49029,"""Morgan, (UT)""",0,"0.0 - 0.0 (753)"
49031,"""Piute, (UT)""",0.1,"0.1 - 0.1 (535)"
49033,"""Rich, (UT)""",0,"0.0 - 0.0 (753)"
49035,"""Salt Lake, (UT)""",0.6,"0.4 - 0.8 (531)"
49037,"""San Juan, (UT)""",47,"0.9 - 91.9 (634)"
49039,"""Sanpete, (UT)""",0.9,"0.9 - 91.9 (634)"
49041,"""Sevier, (UT)""",1.8,"0.9 - 91.9 (634)"
49043,"""Summit, (UT)""",0.2,"0.2 - 0.3 (767)"
49045,"""Tooele, (UT)""",0.5,"0.4 - 0.8 (531)"
49047,"""Uintah, (UT)""",7.1,"0.9 - 91.9 (634)"
49049,"""Utah, (UT)""",0.3,"0.2 - 0.3 (767)"
49051,"""Wasatch, (UT)""",0.2,"0.2 - 0.3 (767)"
49053,"""Washington, (UT)""",1.1,"0.9 - 91.9 (634)"
49055,"""Wayne, (UT)""",0.2,"0.2 - 0.3 (767)"
49057,"""Weber, (UT)""",0.5,"0.4 - 0.8 (531)"
56003,"""Big Horn, (WY)""",0.6,"0.4 - 0.8 (531)"
56007,"""Carbon, (WY)""",1.5,"0.9 - 91.9 (634)"
56013,"""Fremont, (WY)""",19.4,"0.9 - 91.9 (634)"
56017,"""Hot Springs, (WY)""",2.6,"0.9 - 91.9 (634)"
56023,"""Lincoln, (WY)""",0.3,"0.2 - 0.3 (767)"
56025,"""Natrona, (WY)""",0.9,"0.9 - 91.9 (634)"
56029,"""Park, (WY)""",0.4,"0.4 - 0.8 (531)"
56035,"""Sublette, (WY)""",0.3,"0.2 - 0.3 (767)"
56037,"""Sweetwater, (WY)""",1,"0.9 - 91.9 (634)"
56039,"""Teton, (WY)""",0.3,"0.2 - 0.3 (767)"
56041,"""Uinta, (WY)""",0.6,"0.4 - 0.8 (531)"
56043,"""Washakie, (WY)""",0.5,"0.4 - 0.8 (531)"
