"cnty_fips","display_name","Value","theme_range"
22031,"""De Soto, (LA)""",0.1,"0.0 - 0.2 (816)"
48001,"""Anderson, (TX)""",0.5,"0.5 - 0.8 (712)"
48005,"""Angelina, (TX)""",1.1,"0.9 - 1.6 (577)"
48007,"""Aransas, (TX)""",1.9,"1.7 - 48.4 (643)"
48013,"""Atascosa, (TX)""",0.3,"0.3 - 0.4 (472)"
48015,"""Austin, (TX)""",0.3,"0.3 - 0.4 (472)"
48019,"""Bandera, (TX)""",0.2,"0.0 - 0.2 (816)"
48021,"""Bastrop, (TX)""",0.8,"0.5 - 0.8 (712)"
48025,"""Bee, (TX)""",0.5,"0.5 - 0.8 (712)"
48027,"""Bell, (TX)""",3.4,"1.7 - 48.4 (643)"
48029,"""Bexar, (TX)""",2.8,"1.7 - 48.4 (643)"
48031,"""Blanco, (TX)""",1.8,"1.7 - 48.4 (643)"
48035,"""Bosque, (TX)""",0.5,"0.5 - 0.8 (712)"
48039,"""Brazoria, (TX)""",6.6,"1.7 - 48.4 (643)"
48041,"""Brazos, (TX)""",6.1,"1.7 - 48.4 (643)"
48043,"""Brewster, (TX)""",1.4,"0.9 - 1.6 (577)"
48047,"""Brooks, (TX)""",0,"0.0 - 0.2 (816)"
48049,"""Brown, (TX)""",0.7,"0.5 - 0.8 (712)"
48051,"""Burleson, (TX)""",0,"0.0 - 0.2 (816)"
48053,"""Burnet, (TX)""",0.9,"0.9 - 1.6 (577)"
48055,"""Caldwell, (TX)""",1,"0.9 - 1.6 (577)"
48057,"""Calhoun, (TX)""",5.2,"1.7 - 48.4 (643)"
48061,"""Cameron, (TX)""",0.6,"0.5 - 0.8 (712)"
48071,"""Chambers, (TX)""",1.1,"0.9 - 1.6 (577)"
48073,"""Cherokee, (TX)""",0.5,"0.5 - 0.8 (712)"
48081,"""Coke, (TX)""",0,"0.0 - 0.2 (816)"
48083,"""Coleman, (TX)""",0.5,"0.5 - 0.8 (712)"
48089,"""Colorado, (TX)""",0,"0.0 - 0.2 (816)"
48091,"""Comal, (TX)""",1.1,"0.9 - 1.6 (577)"
48093,"""Comanche, (TX)""",0.6,"0.5 - 0.8 (712)"
48095,"""Concho, (TX)""",0.3,"0.3 - 0.4 (472)"
48099,"""Coryell, (TX)""",2.6,"1.7 - 48.4 (643)"
48103,"""Crane, (TX)""",1.9,"1.7 - 48.4 (643)"
48105,"""Crockett, (TX)""",0,"0.0 - 0.2 (816)"
48109,"""Culberson, (TX)""",0.5,"0.5 - 0.8 (712)"
48123,"""DeWitt, (TX)""",0,"0.0 - 0.2 (816)"
48127,"""Dimmit, (TX)""",1.4,"0.9 - 1.6 (577)"
48131,"""Duval, (TX)""",0,"0.0 - 0.2 (816)"
48135,"""Ector, (TX)""",1.1,"0.9 - 1.6 (577)"
48137,"""Edwards, (TX)""",0,"0.0 - 0.2 (816)"
48141,"""El Paso, (TX)""",1.2,"0.9 - 1.6 (577)"
48145,"""Falls, (TX)""",0.4,"0.3 - 0.4 (472)"
48149,"""Fayette, (TX)""",0.4,"0.3 - 0.4 (472)"
48157,"""Fort Bend, (TX)""",20,"1.7 - 48.4 (643)"
48161,"""Freestone, (TX)""",0.4,"0.3 - 0.4 (472)"
48163,"""Frio, (TX)""",0.8,"0.5 - 0.8 (712)"
48167,"""Galveston, (TX)""",3.2,"1.7 - 48.4 (643)"
48171,"""Gillespie, (TX)""",0.1,"0.0 - 0.2 (816)"
48173,"""Glasscock, (TX)""",0,"0.0 - 0.2 (816)"
48175,"""Goliad, (TX)""",0.7,"0.5 - 0.8 (712)"
48177,"""Gonzales, (TX)""",0.3,"0.3 - 0.4 (472)"
48185,"""Grimes, (TX)""",0.1,"0.0 - 0.2 (816)"
48187,"""Guadalupe, (TX)""",1.7,"1.7 - 48.4 (643)"
48193,"""Hamilton, (TX)""",0,"0.0 - 0.2 (816)"
48199,"""Hardin, (TX)""",0.6,"0.5 - 0.8 (712)"
48201,"""Harris, (TX)""",6.9,"1.7 - 48.4 (643)"
48209,"""Hays, (TX)""",1.5,"0.9 - 1.6 (577)"
48215,"""Hidalgo, (TX)""",0.9,"0.9 - 1.6 (577)"
48217,"""Hill, (TX)""",0.5,"0.5 - 0.8 (712)"
48225,"""Houston, (TX)""",0.3,"0.3 - 0.4 (472)"
48229,"""Hudspeth, (TX)""",0.7,"0.5 - 0.8 (712)"
48235,"""Irion, (TX)""",0,"0.0 - 0.2 (816)"
48239,"""Jackson, (TX)""",1.1,"0.9 - 1.6 (577)"
48241,"""Jasper, (TX)""",0.5,"0.5 - 0.8 (712)"
48243,"""Jeff Davis, (TX)""",0,"0.0 - 0.2 (816)"
48245,"""Jefferson, (TX)""",3.7,"1.7 - 48.4 (643)"
48247,"""Jim Hogg, (TX)""",0,"0.0 - 0.2 (816)"
48249,"""Jim Wells, (TX)""",0.6,"0.5 - 0.8 (712)"
48255,"""Karnes, (TX)""",1,"0.9 - 1.6 (577)"
48259,"""Kendall, (TX)""",1,"0.9 - 1.6 (577)"
48261,"""Kenedy, (TX)""",0,"0.0 - 0.2 (816)"
48265,"""Kerr, (TX)""",0.8,"0.5 - 0.8 (712)"
48267,"""Kimble, (TX)""",0,"0.0 - 0.2 (816)"
48271,"""Kinney, (TX)""",0,"0.0 - 0.2 (816)"
48273,"""Kleberg, (TX)""",2.2,"1.7 - 48.4 (643)"
48281,"""Lampasas, (TX)""",1.4,"0.9 - 1.6 (577)"
48283,"""La Salle, (TX)""",0.1,"0.0 - 0.2 (816)"
48285,"""Lavaca, (TX)""",0.4,"0.3 - 0.4 (472)"
48287,"""Lee, (TX)""",0.9,"0.9 - 1.6 (577)"
48289,"""Leon, (TX)""",1.1,"0.9 - 1.6 (577)"
48291,"""Liberty, (TX)""",0.5,"0.5 - 0.8 (712)"
48293,"""Limestone, (TX)""",1,"0.9 - 1.6 (577)"
48297,"""Live Oak, (TX)""",1.4,"0.9 - 1.6 (577)"
48299,"""Llano, (TX)""",0.2,"0.0 - 0.2 (816)"
48301,"""Loving, (TX)""",0,"0.0 - 0.2 (816)"
48307,"""McCulloch, (TX)""",0.7,"0.5 - 0.8 (712)"
48309,"""McLennan, (TX)""",1.6,"0.9 - 1.6 (577)"
48311,"""McMullen, (TX)""",0,"0.0 - 0.2 (816)"
48313,"""Madison, (TX)""",3.4,"1.7 - 48.4 (643)"
48319,"""Mason, (TX)""",2.4,"1.7 - 48.4 (643)"
48321,"""Matagorda, (TX)""",2.2,"1.7 - 48.4 (643)"
48323,"""Maverick, (TX)""",0.5,"0.5 - 0.8 (712)"
48325,"""Medina, (TX)""",0.7,"0.5 - 0.8 (712)"
48327,"""Menard, (TX)""",0,"0.0 - 0.2 (816)"
48329,"""Midland, (TX)""",1.9,"1.7 - 48.4 (643)"
48331,"""Milam, (TX)""",0.5,"0.5 - 0.8 (712)"
48333,"""Mills, (TX)""",0.2,"0.0 - 0.2 (816)"
48339,"""Montgomery, (TX)""",2.9,"1.7 - 48.4 (643)"
48347,"""Nacogdoches, (TX)""",1.4,"0.9 - 1.6 (577)"
48349,"""Navarro, (TX)""",2,"1.7 - 48.4 (643)"
48351,"""Newton, (TX)""",0.5,"0.5 - 0.8 (712)"
48355,"""Nueces, (TX)""",2,"1.7 - 48.4 (643)"
48361,"""Orange, (TX)""",1.1,"0.9 - 1.6 (577)"
48371,"""Pecos, (TX)""",0.7,"0.5 - 0.8 (712)"
48373,"""Polk, (TX)""",0.9,"0.9 - 1.6 (577)"
